3500,2369.3557,4972.2871,0.552,0.029,15,60,75
3500,2362.5459,4958.9224,0.548,0.028,15,75,90
3500,2355.7358,4945.5571,0.55,0.072,15,90,105
3500,2348.926,4932.1919,0.54,0.026,15,105,120
3500,2342.1162,4918.8267,0.533,0.023,15,120,135
3500,2335.3064,4905.4619,0.537,0.023,15,135,150
3500,2328.4966,4892.0967,0.542,0.024,15,150,165
3500,2321.6865,4878.7314,0.533,0.045,15,165,180
3500,2314.8767,4865.3662,0.873,0.313,15,180,195
3500,2308.0669,4852.0015,0.763,0.404,15,195,210
3500,2301.2571,4838.6362,0.679,0.087,15,210,225
3500,2294.4473,4825.271,0.59,0.057,15,225,240
3500,2287.6375,4811.9062,0.585,0.054,15,240,255
3500,2280.8274,4798.541,0.566,0.045,15,255,270
3500,2274.0176,4785.1758,0.635,0.076,15,270,285
3500,2267.2078,4771.8105,0.551,0.048,15,285,300
3500,2260.3979,4758.4458,0.541,0.03,15,300,315
3500,2253.5881,4745.0806,0.567,0.041,15,315,330
3500,2246.7781,4731.7153,0.63,0.068,15,330,345
3500,2239.9683,4718.3506,0.573,0.036,15,345,360
3500,2233.1584,4704.9854,0.558,0.037,15,360,375
3500,2226.3486,4691.6201,0.599,0.038,15,375,390
3500,2219.5388,4678.2549,0.597,0.032,15,390,405
3500,2212.729,4664.8901,0.564,0.031,15,405,420
3500,2205.9189,4651.5249,0.578,0.027,15,420,435
3500,2199.1091,4638.1597,0.536,0.024,15,435,450
3500,2192.2993,4624.7944,0.541,0.024,15,450,465
3500,2185.4895,4611.4297,0.582,0.063,15,465,480
3500,2178.6797,4598.0645,0.551,0.029,15,480,495
3500,2171.8699,4584.6992,0.563,0.081,15,495,510
3500,2165.0598,4571.3345,0.544,0.031,15,510,525
3500,2158.25,4557.9692,0.552,0.029,15,525,540
3500,2151.4402,4544.604,0.565,0.026,15,540,555
3500,2144.6304,4531.2388,0.545,0.027,15,555,570
3500,2137.8206,4517.874,0.563,0.031,15,570,585
3500,2131.0105,4504.5088,0.589,0.03,15,585,600
3099.95,4405.6548,5310.0625,0.62,0.03,5,10,15
3099.95,4410.1948,5301.1523,0.73,0.032,15,15,30
3099.95,4417.0044,5287.7876,0.767,0.07,15,30,45
3099.95,4423.8145,5274.4224,0.62,0.04,15,45,60
3099.95,4430.6245,5261.0571,0.651,0.056,15,60,75
3099.95,4437.4341,5247.6924,0.699,0.072,15,75,90
3099.95,4444.2441,5234.3271,0.69,0.096,15,90,105
3099.95,4451.0537,5220.9619,0.658,0.071,15,105,120
3099.95,4457.8638,5207.5967,0.875,0.071,15,120,135
3099.95,4464.6738,5194.2319,0.896,0.096,15,135,150
3099.95,4471.4834,5180.8667,0.716,0.071,15,150,165
3099.95,4478.2935,5167.5015,0.712,0.069,15,165,180
3099.95,4485.103,5154.1362,0.736,0.052,15,180,195
3099.95,4491.9131,5140.7715,0.682,0.046,15,195,210
3099.95,4498.7231,5127.4062,0.638,0.049,15,210,225
3099.95,4505.5327,5114.041,0.621,0.053,15,225,240
3099.95,4512.3428,5100.6763,0.692,0.061,15,240,255
3099.95,4519.1523,5087.311,0.709,0.062,15,255,270
3099.95,4525.9624,5073.9458,0.742,0.074,15,270,285
3099.95,4532.772,5060.5806,0.682,0.057,15,285,300
3099.95,4539.582,5047.2158,0.7,0.056,15,300,315
3099.95,4546.3921,5033.8506,0.637,0.044,15,315,330
3099.95,4553.2017,5020.4854,0.631,0.044,15,330,345
3099.95,4560.0117,5007.1206,0.723,0.055,15,345,360
3099.95,4566.8213,4993.7554,0.658,0.045,15,360,375
3099.95,4573.6313,4980.3901,0.678,0.039,15,375,390
3099.95,4580.4414,4967.0249,0.611,0.033,15,390,405
3099.95,4587.251,4953.6602,0.627,0.03,15,405,420
3099.95,4594.061,4940.2949,0.611,0.035,15,420,435
3099.95,4600.8706,4926.9297,0.612,0.051,15,435,450
3099.95,4382.9556,5287.7876,0.83,0.154,15,30,45
3099.95,4376.1455,5274.4224,0.78,0.079,15,45,60
3099.95,4369.3354,5261.0571,0.73,0.073,15,60,75
3099.95,4362.5259,5247.6924,0.69,0.11,15,75,90
3099.95,4355.7158,5234.3271,0.86,0.126,15,90,105
3099.95,4348.9062,5220.9619,0.95,0.13,15,105,120
3099.95,4342.0962,5207.5967,0.91,0.172,15,120,135
3099.95,4335.2861,5194.2319,0.68,0.06,15,135,150
3099.95,4328.4766,5180.8667,0.66,0.121,15,150,165
3099.95,4321.6665,5167.5015,0.66,0.049,15,165,180
3099.95,4314.8569,5154.1362,0.66,0.075,15,180,195
3099.95,4308.0469,5140.7715,0.72,0.065,15,195,210
3099.95,4301.2368,5127.4062,0.694,0.048,15,210,225
3099.95,4294.4272,5114.041,0.64,0.053,15,225,240
3099.95,4287.6172,5100.6763,0.726,0.052,15,240,255
3099.95,4280.8076,5087.311,0.639,0.034,15,255,270
3099.95,4273.9976,5073.9458,0.615,0.032,15,270,285
3099.95,4267.188,5060.5806,0.63,0.036,15,285,300
3099.95,4260.3779,5047.2158,0.63,0.037,15,300,315
3099.95,4253.5679,5033.8506,0.725,0.075,15,315,330
3099.95,4246.7583,5020.4854,0.666,0.05,15,330,345
3099.95,4239.9482,5007.1206,0.655,0.054,15,345,360
3099.95,4233.1387,4993.7554,0.71,0.083,15,360,375
3099.95,4226.3286,4980.3901,0.678,0.059,15,375,390
